Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
X18RES04139_1R_T_S_R_RS_T	0	0.000332670846299434	0	0.0695917593417443	0	0.0502407614203341	0	0.0368474573917543	0	0	0	0.0167372220233295	0.00698627617070477	0.162575806465488	0.050468980709201	0.406265812315782	0	0	0	0.0346104544810527	0	0.00481406156549439	9999	0.212911448247097	1.02267105422875	0.839471262731185
X18RES04258_1R_T_S_R_RS_T	0.00501065399742299	0	0	0	0	0.127075929931354	0	0.00482191074608379	0.00537438282267877	0	0	0.0124268629677349	0.0174427058188857	0.0544329954769771	0.00169407199586785	0.0674457079257543	0.000450231553129699	0	0.0715088397114	0	0.000814900639517948	0	9999	-0.00589932961404446	1.08885993648251	0.368499193586807
X18RES10383_1R_T_S_R_RS_T	0	0.00550455805451623	0	0.0101780225288063	0	0.155430783413191	0	0.0385848124252501	0	0	0.0374600799105994	0.0621702616435558	0.00917289354838255	0.0354277449975333	0.0283273904962123	0.327711143963968	0	0.0234692499716301	0.0273154729925011	0	0	0.0119954771481934	9999	0.0906910020518546	1.05380399196158	0.77274789109434
X18RES16066_1R_T_S_R_RS_T	0	0.0275208766619691	0	0.040451748284131	0	0.319020824372581	0.000423317580219545	0	0	0	0.0733455201325226	0	0.0337668354639329	0.0595064102064638	0.031019178711255	0.269641221451866	0	0	0.128976889806056	0	0	0	9999	0.0492458630409767	1.06139179868864	0.983672822670997
X18RES10405_1R_T_S_R_RS_T	0.0130010970345504	0.0107870454722311	0	0.011267293222334	0	0.300329288096297	0	0	0	0	0.0420603362578385	0	0.0353991390955259	0.00576152774656183	0.0326366115658683	0.435424815315056	0.0297966815303948	0.0140219136760001	0.169671392780756	0	0	0.00500074443514667	9999	0.2435423845392	0.983862832389293	1.10515788622856
X18RES10418_1R_T_S_R_RS_T	0	0.0104282919877039	0	0.0103886064914049	0	0.0877927375961034	0	0.000369707833959626	0	0	0.0157474901439376	0.00758066304621492	0.0223450671890079	0	0.0119540086025484	0.330175764836253	0	0	0.0959959685000466	0	0	0	9999	0.12162453628426	1.04878497435726	0.59277830622718
X18RES04413_1R_T_S_R_RS_T	0.0100838496390597	0	0	0.111278887009588	0.00837269971485641	0.0275715391161767	0	0.053126762354143	0	0	0.0185675965772221	0.0208386505281351	0.0174371930159678	0.131605200260692	0.0386531222349752	0.437293953733176	0.000595930162154536	0	0.0662582822136408	0	0	0	9999	0.266559393803117	0.984278324229736	0.941683666559787
X18RES10428_1R_T_S_R_RS_T	0	0.0869420492384644	0	0.0745399620343716	0	0.307698682438299	0.00175819691315862	0.0789015446120674	0	0	0.102070696219359	0	0.0870287219682018	0.0754270943499732	0.0362897133804363	0.424743548186865	0	0	0.0716004241131742	0	0	0.0253336931973049	9999	0.0950302535271752	1.04253153712139	1.37233432665167
X18RES09402_1R_T_S_R_RS_T	0	0.0093110580061063	0	0.0635152829768075	0.0259880444393569	0.142355128578962	0	0	0	0	0.0200705491885722	0.00852118805445384	0.0301750134564804	0	0	0.337144408951211	0	0	0.158001012507754	0.0150423457028509	0	0	9999	0.0700748878262572	1.06070324762675	0.810124031862555
X18RES04229_1R_T_S_R_RS_T	0	0.00194914265624058	0	0	0	0.0770193063435453	0	0.024573125670695	0.0047183451173657	0	0.0212867102688375	0	0	0.282773616430022	0	0.15669660434721	0	0	0.0261242219605988	0	0	0	9999	0.263546020246732	1.02157811845534	0.595141072794515
