,Unnamed: 0,Approved symbol,Alias symbol,Ensembl gene ID
21721,60179.0,TUBB3,beta-4,ENSG00000258947
21722,60180.0,TUBB3,CFEOM3,ENSG00000258947
21723,60181.0,TUBB3,CFEOM3A,ENSG00000258947
21724,60195.0,TUBB6,MGC4083,ENSG00000176014
21725,60196.0,TUBB6,HsT1601,ENSG00000176014
21726,60223.0,TUBD1,FLJ12709,ENSG00000108423
21727,60224.0,TUBD1,TUBD,ENSG00000108423
21728,60228.0,TUBG1,TUBGCP1,ENSG00000131462
21729,60230.0,TUBG2,,ENSG00000037042
21730,60231.0,TUBGCP2,GCP2,ENSG00000130640
21731,60232.0,TUBGCP2,Spc97p,ENSG00000130640
21732,60233.0,TUBGCP2,SPBC97,ENSG00000130640
21733,60234.0,TUBGCP3,GCP3,ENSG00000126216
21734,60235.0,TUBGCP3,Spc98p,ENSG00000126216
21735,60236.0,TUBGCP3,SPBC98,ENSG00000126216
21736,60237.0,TUBGCP4,76P,ENSG00000137822
21737,60238.0,TUBGCP4,FLJ14797,ENSG00000137822
21738,60239.0,TUBGCP5,GCP5,ENSG00000275835
21739,60240.0,TUBGCP5,KIAA1899,ENSG00000275835
21740,60244.0,TUFM,EFTu,ENSG00000178952
21741,60245.0,TUFM,EF-TuMT,ENSG00000178952
21742,60246.0,TUFM,EFTU,ENSG00000178952
21743,60248.0,TUFT1,,ENSG00000143367
21744,60249.0,TUG1,FLJ20618,ENSG00000253352
21745,60250.0,TUG1,NCRNA00080,ENSG00000253352
21746,60251.0,TUG1,LINC00080,ENSG00000253352
21747,60252.0,TULP1,TUBL1,ENSG00000112041
21748,60253.0,TULP1,LCA15,ENSG00000112041
21749,60254.0,TULP2,TUBL2,ENSG00000104804
21750,60255.0,TULP2,CT65,ENSG00000104804
21751,60256.0,TULP3,TUBL3,ENSG00000078246
21752,60258.0,TULP4,TUSP,ENSG00000130338
21753,60259.0,TULP4,KIAA1397,ENSG00000130338
21754,60264.0,TUSC2,FUS1,ENSG00000114383
21755,60265.0,TUSC2,PAP,ENSG00000114383
21756,60266.0,TUSC2,C3orf11,ENSG00000114383
21757,60269.0,TUSC3,MGC13453,ENSG00000104723
21758,60270.0,TUSC3,N33,ENSG00000104723
21759,60271.0,TUSC3,OST3A,ENSG00000104723
21760,60272.0,TUSC3,MRT7,ENSG00000104723
21761,60273.0,TUSC3,MagT2,ENSG00000104723
21762,60274.0,TUSC3,SLC58A2,ENSG00000104723
21763,60278.0,TUT1,FLJ22347,ENSG00000149016
21764,60279.0,TUT1,FLJ22267,ENSG00000149016
21765,60280.0,TUT1,FLJ21850,ENSG00000149016
21766,60281.0,TUT1,PAPD2,ENSG00000149016
21767,60282.0,TUT1,TUTase,ENSG00000149016
21768,60283.0,TUT1,TENT1,ENSG00000149016
21769,60303.0,TWF2,A6RP,ENSG00000247596
21770,60304.0,TWF2,A6r,ENSG00000247596
21771,60305.0,TWIST1,SCS,ENSG00000122691
21772,60306.0,TWIST1,H-twist,ENSG00000122691
21773,60307.0,TWIST1,BPES2,ENSG00000122691
21774,60308.0,TWIST1,bHLHa38,ENSG00000122691
21775,60309.0,TWIST1,CRS1,ENSG00000122691
21776,60318.0,TWSG1,TSG,ENSG00000128791
21777,60319.0,TXK,TKL,ENSG00000074966
21778,60320.0,TXK,PSCTK5,ENSG00000074966
21779,60321.0,TXK,BTKL,ENSG00000074966
21780,60322.0,TXK,RLK,ENSG00000074966
21781,60323.0,TXLNA,DKFZp451J0118,ENSG00000084652
21782,60327.0,TXLNG,FLJ11209,ENSG00000086712
21783,60328.0,TXLNG,LSR5,ENSG00000086712
21784,60329.0,TXLNG,FIAT,ENSG00000086712
21785,60330.0,TXLNG,MGC126621,ENSG00000086712
21786,60331.0,TXLNG,MGC126625,ENSG00000086712
21787,60332.0,TXLNG,TXLNGX,ENSG00000086712
21788,60334.0,TXN,TRX,ENSG00000136810
21789,60335.0,TXN2,MT-TRX,ENSG00000100348
21790,60348.0,TXNDC9,APACD,ENSG00000115514
21791,60357.0,TXNDC15,2310047H23Rik,ENSG00000113621
21792,60358.0,TXNDC15,FLJ22625,ENSG00000113621
21793,60362.0,TXNIP,VDUP1,ENSG00000265972
21794,60363.0,TXNIP,EST01027,ENSG00000265972
21795,60364.0,TXNIP,HHCPA78,ENSG00000265972
21796,60365.0,TXNIP,THIF,ENSG00000265972
21797,60366.0,TXNIP,ARRDC6,ENSG00000265972
21798,60367.0,TXNL1,Txl,ENSG00000091164
21799,60368.0,TXNL1,TRP32,ENSG00000091164
21800,60370.0,TXNL4A,U5-15kD,ENSG00000141759
21801,60371.0,TXNL4A,DIM1,ENSG00000141759
21802,60372.0,TXNL4A,HsT161,ENSG00000141759
21803,60373.0,TXNL4A,DIB1,ENSG00000141759
21804,60374.0,TXNL4A,SNRNP15,ENSG00000141759
21805,60376.0,TXNL4B,FLJ20511,ENSG00000140830
21806,60377.0,TXNL4B,DLP,ENSG00000140830
21807,60378.0,TXNL4B,Dim2,ENSG00000140830
21808,60386.0,TXNRD1,TXNR,ENSG00000198431
21809,60387.0,TXNRD1,GRIM-12,ENSG00000198431
21810,60388.0,TXNRD1,Trxr1,ENSG00000198431
21811,60389.0,TXNRD2,TR,ENSG00000184470
21812,60390.0,TXNRD2,TRXR2,ENSG00000184470
21813,60391.0,TXNRD2,TR3,ENSG00000184470
21814,60397.0,TYK2,JTK1,ENSG00000105397
21815,60398.0,TYMP,,ENSG00000025708
21816,60399.0,TYMS,Tsase,ENSG00000176890
21817,60400.0,TYMS,TMS,ENSG00000176890
21818,60401.0,TYMS,HsT422,ENSG00000176890
21819,60405.0,TYR,OCAIA,ENSG00000077498
21820,60406.0,TYR,OCA1A,ENSG00000077498
21821,60407.0,TYR,OCA1,ENSG00000077498
21822,60409.0,TYRO3,Dtk,ENSG00000092445
21823,60410.0,TYRO3,Brt,ENSG00000092445
21824,60411.0,TYRO3,Tif,ENSG00000092445
21825,60412.0,TYRO3,Sky,ENSG00000092445
21826,60413.0,TYRO3,Etk-2,ENSG00000092445
21827,60414.0,TYRO3,Rek,ENSG00000092445
21828,60416.0,TYROBP,DAP12,ENSG00000011600
21829,60417.0,TYROBP,PLO-SL,ENSG00000011600
21830,60418.0,TYROBP,KARAP,ENSG00000011600
21831,60419.0,TYRP1,GP75,ENSG00000107165
21832,60420.0,TYRP1,CATB,ENSG00000107165
21833,60421.0,TYRP1,TRP,ENSG00000107165
21834,60422.0,TYRP1,b-PROTEIN,ENSG00000107165
21835,60423.0,TYRP1,OCA3,ENSG00000107165
21836,60445.0,U2AF2,U2AF65,ENSG00000063244
21837,60450.0,UAP1,AGX1,ENSG00000117143
21838,60451.0,UAP1,AgX,ENSG00000117143
21839,60452.0,UAP1L1,,ENSG00000197355
21840,60453.0,UBA1,UBE1X,ENSG00000130985
21841,60454.0,UBA1,POC20,ENSG00000130985
21842,60455.0,UBA1,CFAP124,ENSG00000130985
21843,60456.0,UBA2,FLJ13058,ENSG00000126261
21844,60457.0,UBA2,HRIHFB2115,ENSG00000126261
21845,60458.0,UBA3,hUba3,ENSG00000144744
21846,60459.0,UBA3,NAE2,ENSG00000144744
21847,60460.0,UBA5,FLJ23251,ENSG00000081307
21848,60461.0,UBA6,FLJ10808,ENSG00000033178
21849,60463.0,UBA7,D8,ENSG00000182179
21850,60464.0,UBA7,UBE2,ENSG00000182179
21851,60465.0,UBA7,UBA1B,ENSG00000182179
21852,60466.0,UBA52,RPL40,ENSG00000221983
21853,60467.0,UBA52,CEP52,ENSG00000221983
21854,60468.0,UBA52,HUBCEP52,ENSG00000221983
21855,60469.0,UBA52,MGC57125,ENSG00000221983
21856,60470.0,UBA52,MGC126879,ENSG00000221983
21857,60471.0,UBA52,MGC126881,ENSG00000221983
21858,60472.0,UBA52,L40,ENSG00000221983
21859,60482.0,UBAC1,GBDR1,ENSG00000130560
21860,60483.0,UBAC1,KPC2,ENSG00000130560
21861,60490.0,UBAP1,,ENSG00000165006
21862,60492.0,UBAP2,KIAA1491,ENSG00000137073
21863,60493.0,UBAP2,bA176F3.5,ENSG00000137073
21864,60494.0,UBAP2,FLJ22435,ENSG00000137073
21865,60495.0,UBAP2L,NICE-4,ENSG00000143569
21866,60496.0,UBAP2L,KIAA0144,ENSG00000143569
21867,60497.0,UBASH3A,STS-2,ENSG00000160185
21868,60498.0,UBASH3A,TULA,ENSG00000160185
21869,60499.0,UBASH3A,CLIP4,ENSG00000160185
21870,60504.0,UBB,MGC8385,ENSG00000170315
21871,60505.0,UBB,FLJ25987,ENSG00000170315
21872,60512.0,UBD,FAT10,ENSG00000213886
21873,60514.0,UBE2A,UBC2,ENSG00000077721
21874,60515.0,UBE2A,HHR6A,ENSG00000077721
21875,60516.0,UBE2A,RAD6A,ENSG00000077721
21876,60517.0,UBE2A,HR6A,ENSG00000077721
21877,60518.0,UBE2B,UBC2,ENSG00000119048
21878,60519.0,UBE2B,HHR6B,ENSG00000119048
21879,60520.0,UBE2B,RAD6B,ENSG00000119048
21880,60521.0,UBE2C,UBCH10,ENSG00000175063
21881,60527.0,UBE2D1,UbcH5A,ENSG00000072401
21882,60528.0,UBE2D1,UBCH5,ENSG00000072401
21883,60529.0,UBE2D1,UBC4/5,ENSG00000072401
21884,60530.0,UBE2D1,E2(17)KB1,ENSG00000072401
21885,60531.0,UBE2D2,UbcH5B,ENSG00000131508
21886,60532.0,UBE2D2,UBC4,ENSG00000131508
21887,60533.0,UBE2D3,UbcH5C,ENSG00000109332
21888,60539.0,UBE2D4,HBUCE1,ENSG00000078967
21889,60541.0,UBE2E1,UbcH6,ENSG00000170142
21890,60553.0,UBE2G1,UBC7,ENSG00000132388
21891,60554.0,UBE2G2,UBC7,ENSG00000184787
21892,60555.0,UBE2H,UBCH,ENSG00000186591
21893,60556.0,UBE2H,UBC8,ENSG00000186591
21894,60557.0,UBE2H,GID3,ENSG00000186591
21895,60559.0,UBE2I,UBC9,ENSG00000103275
21896,60560.0,UBE2J1,HSPC153,ENSG00000198833
21897,60561.0,UBE2J1,CGI-76,ENSG00000198833
21898,60562.0,UBE2J1,NCUBE1,ENSG00000198833
21899,60563.0,UBE2J1,UBC6,ENSG00000198833
21900,60566.0,UBE2K,HYPG,ENSG00000078140
21901,60567.0,UBE2K,UBC1,ENSG00000078140
21902,60572.0,UBE2L3,UBCH7,ENSG00000185651
21903,60575.0,UBE2L6,UBCH8,ENSG00000156587
21904,60576.0,UBE2M,hUbc12,ENSG00000130725
21905,60577.0,UBE2M,UBC12,ENSG00000130725
21906,60579.0,UBE2N,UbcH-ben,ENSG00000177889
21907,60580.0,UBE2N,UBC13,ENSG00000177889
21908,60581.0,UBE2N,MGC8489,ENSG00000177889
21909,60584.0,UBE2O,E2-230K,ENSG00000175931
21910,60585.0,UBE2Q1,PRO3094,ENSG00000160714
21911,60586.0,UBE2Q1,NICE-5,ENSG00000160714
21912,60633.0,UBE2V2,UEV-2,ENSG00000169139
21913,60634.0,UBE2V2,DDVit-1,ENSG00000169139
21914,60635.0,UBE2V2,EDPF-1,ENSG00000169139
21915,60636.0,UBE2V2,MMS2,ENSG00000169139
21916,60637.0,UBE2V2,UEV2,ENSG00000169139
21917,60638.0,UBE2V2,EDPF1,ENSG00000169139
21918,60639.0,UBE2V2,DDVIT1,ENSG00000169139
21919,60640.0,UBE2V2,EDAF-1,ENSG00000169139
21920,60645.0,UBE2W,FLJ11011,ENSG00000104343
21921,60646.0,UBE2W,UBC-16,ENSG00000104343
21922,60648.0,UBE2Z,FLJ13855,ENSG00000159202
21923,60649.0,UBE2Z,USE1,ENSG00000159202
21924,60650.0,UBE3A,AS,ENSG00000114062
21925,60651.0,UBE3A,ANCR,ENSG00000114062
21926,60652.0,UBE3A,E6-AP,ENSG00000114062
21927,60653.0,UBE3A,FLJ26981,ENSG00000114062
21928,60656.0,UBE3B,,ENSG00000151148
21929,60657.0,UBE3C,KIAA0010,ENSG00000009335
21930,60658.0,UBE3C,KIAA10,ENSG00000009335
21931,60662.0,UBE4A,UBOX2,ENSG00000110344
21932,60663.0,UBE4A,UFD2,ENSG00000110344
21933,60664.0,UBE4A,KIAA0126,ENSG00000110344
21934,60665.0,UBE4A,E4,ENSG00000110344
21935,60666.0,UBE4B,UBOX3,ENSG00000130939
21936,60667.0,UBE4B,E4,ENSG00000130939
21937,60668.0,UBE4B,UFD2,ENSG00000130939
21938,60669.0,UBE4B,KIAA0684,ENSG00000130939
21939,60670.0,UBFD1,FLJ42145,ENSG00000103353
21940,60671.0,UBFD1,FLJ38870,ENSG00000103353
21941,60672.0,UBFD1,UBPH,ENSG00000103353
21942,60674.0,UBIAD1,TERE1,ENSG00000120942
21943,60675.0,UBL3,HCG-1,ENSG00000122042
21944,60676.0,UBL3,DKFZP434K151,ENSG00000122042
21945,60677.0,UBL3,FLJ32018,ENSG00000122042
21946,60678.0,UBL4A,GDX,ENSG00000102178
21947,60679.0,UBL4A,DXS254E,ENSG00000102178
21948,60680.0,UBL4A,GET5,ENSG00000102178
21949,60681.0,UBL4A,MDY2,ENSG00000102178
21950,60682.0,UBL4A,TMA24,ENSG00000102178
21951,60694.0,UBN1,,ENSG00000118900
21952,60697.0,UBOX5,UIP5,ENSG00000185019
21953,60698.0,UBOX5,KIAA0860,ENSG00000185019
21954,60699.0,UBOX5,Ubce7ip5,ENSG00000185019
21955,60700.0,UBOX5,RNF37,ENSG00000185019
21956,60702.0,UBP1,LBP-1a,ENSG00000153560
21957,60708.0,UBQLN2,Chap1,ENSG00000188021
21958,60709.0,UBQLN2,Dsk2,ENSG00000188021
21959,60710.0,UBQLN2,RIHFB2157,ENSG00000188021
21960,60711.0,UBQLN2,LIC-2,ENSG00000188021
21961,60712.0,UBQLN2,CHAP1/DSK2,ENSG00000188021
21962,60713.0,UBQLN2,PLIC-2,ENSG00000188021
21963,60714.0,UBQLN2,N4BP4,ENSG00000188021
21964,60715.0,UBQLN2,PLIC2,ENSG00000188021
21965,60716.0,UBQLN3,TUP-1,ENSG00000175520
21966,60724.0,UBR2,bA49A4.1,ENSG00000024048
21967,60725.0,UBR2,dJ392M17.3,ENSG00000024048
21968,60726.0,UBR2,KIAA0349,ENSG00000024048
21969,60730.0,UBR4,KIAA1307,ENSG00000127481
21970,60731.0,UBR4,KIAA0462,ENSG00000127481
21971,60732.0,UBR4,RBAF600,ENSG00000127481
21972,60733.0,UBR5,DD5,ENSG00000104517
21973,60734.0,UBR5,HYD,ENSG00000104517
21974,60735.0,UBR5,EDD,ENSG00000104517
21975,60736.0,UBR5,KIAA0896,ENSG00000104517
21976,60738.0,UBR7,,ENSG00000012963
21977,60739.0,UBTD1,FLJ11807,ENSG00000165886
21978,60742.0,UBTF,UBF,ENSG00000108312
21979,60743.0,UBTF,NOR-90,ENSG00000108312
21980,60744.0,UBTF,UBF1,ENSG00000108312
21981,60745.0,UBTF,UBF2,ENSG00000108312
21982,60757.0,UBXN1,LOC51035,ENSG00000162191
21983,60758.0,UBXN1,2B28,ENSG00000162191
21984,60759.0,UBXN1,UBXD10,ENSG00000162191
21985,60760.0,UBXN1,SAKS1,ENSG00000162191
21986,60762.0,UBXN2B,p37,ENSG00000215114
21987,60763.0,UBXN4,KIAA0242,ENSG00000144224
21988,60764.0,UBXN6,UBXDC2,ENSG00000167671
21989,60765.0,UBXN7,KIAA0794,ENSG00000163960
21990,60767.0,UBXN8,D8S2298E,ENSG00000104691
21991,60768.0,UBXN8,REP8,ENSG00000104691
21992,60777.0,UCHL1,PGP9.5,ENSG00000154277
21993,60778.0,UCHL1,Uch-L1,ENSG00000154277
21994,60781.0,UCHL3,,ENSG00000118939
21995,60782.0,UCHL5,UCH37,ENSG00000116750
21996,60783.0,UCHL5,CGI-70,ENSG00000116750
21997,60784.0,UCHL5,INO80R,ENSG00000116750
21998,60787.0,UCK2,,ENSG00000143179
21999,60788.0,UCKL1,FLJ20517,ENSG00000198276
22000,60799.0,UCP1,SLC25A7,ENSG00000109424
22001,60800.0,UCP2,SLC25A8,ENSG00000175567
22002,60801.0,UCP3,SLC25A9,ENSG00000175564
22003,60802.0,UEVLD,Attp,ENSG00000151116
22004,60803.0,UEVLD,UEV3,ENSG00000151116
22005,60804.0,UFC1,HSPC155,ENSG00000143222
22006,60810.0,UFM1,bA131P10.1,ENSG00000120686
22007,60812.0,UFSP2,FLJ11200,ENSG00000109775
22008,60813.0,UGCG,GCS,ENSG00000148154
22009,60814.0,UGDH,,ENSG00000109814
22010,60816.0,UGGT1,HUGT1,ENSG00000136731
22011,60817.0,UGGT2,FLJ11485,ENSG00000102595
22012,60818.0,UGGT2,HUGT2,ENSG00000102595
22013,60819.0,UGGT2,FLJ10873,ENSG00000102595
22014,60820.0,UGGT2,MGC150689,ENSG00000102595
22015,60821.0,UGGT2,MGC87276,ENSG00000102595
22016,60822.0,UGGT2,MGC117360,ENSG00000102595
22017,60824.0,UGP2,UGPP1,ENSG00000169764
22018,60825.0,UGP2,SVUGP2,ENSG00000169764
22019,60837.0,UGT1A8,UGT1H,ENSG00000242366
22020,60847.0,UGT2A3,FLJ21934,ENSG00000135220
22021,60850.0,UGT2B4,UGT2B11,ENSG00000156096
22022,60854.0,UGT2B15,UGT2B8,ENSG00000196620
22023,60855.0,UGT2B17,,ENSG00000197888
22024,60864.0,UGT8,,ENSG00000174607
22025,60875.0,UHRF1BP1L,KIAA0701,ENSG00000111647
22026,60883.0,UIMC1,RAP80,ENSG00000087206
22027,60884.0,ULBP1,RAET1I,ENSG00000111981
22028,60885.0,ULBP2,RAET1H,ENSG00000131015
22029,60887.0,ULK1,ATG1,ENSG00000177169
22030,60888.0,ULK1,ATG1A,ENSG00000177169
22031,60889.0,ULK2,KIAA0623,ENSG00000083290
22032,60890.0,ULK2,Unc51.2,ENSG00000083290
22033,60891.0,ULK2,ATG1B,ENSG00000083290
22034,60894.0,ULK4,FLJ20574,ENSG00000168038
22035,60895.0,ULK4,REC01035,ENSG00000168038
22036,60896.0,ULK4,FAM7C1,ENSG00000168038
22037,60903.0,UMOD,,ENSG00000169344
22038,60906.0,UMPS,,ENSG00000114491
22039,60909.0,UNC5B,UNC5H2,ENSG00000107731
22040,60910.0,UNC5B,p53RDL1,ENSG00000107731
22041,60912.0,UNC5C,,ENSG00000182168
22042,60917.0,UNC13A,KIAA1032,ENSG00000130477
22043,60918.0,UNC13A,Munc13-1,ENSG00000130477
22044,60919.0,UNC13B,hmunc13,ENSG00000198722
22045,60920.0,UNC13B,Unc13h2,ENSG00000198722
22046,60921.0,UNC13B,Munc13-2,ENSG00000198722
22047,60925.0,UNC45A,SMAP-1,ENSG00000140553
22048,60926.0,UNC45A,GC-UNC45,ENSG00000140553
22049,60928.0,UNC50,URP,ENSG00000115446
22050,60929.0,UNC50,UNCL,ENSG00000115446
22051,60930.0,UNC50,GMH1,ENSG00000115446
22052,60945.0,UNC119,HRG4,ENSG00000109103
22053,60946.0,UNC119,POC7,ENSG00000109103
22054,60947.0,UNC119,POC7A,ENSG00000109103
22055,60948.0,UNC119B,MGC5139,ENSG00000175970
22056,60949.0,UNC119B,POC7B,ENSG00000175970
22057,60951.0,UNG,UDG,ENSG00000076248
22058,60952.0,UNG,UNG1,ENSG00000076248
22059,60953.0,UNG,UNG2,ENSG00000076248
22060,60954.0,UNG,HIGM4,ENSG00000076248
22061,60959.0,UNKL,ZC3HDC5L,ENSG00000059145
22062,60960.0,UNKL,ZC3H5L,ENSG00000059145
22063,60961.0,UNKL,FLJ23360,ENSG00000059145
22064,60963.0,UPB1,BUP1,ENSG00000100024
22065,60964.0,UPF1,HUPF1,ENSG00000005007
22066,60965.0,UPF1,KIAA0221,ENSG00000005007
22067,60966.0,UPF1,NORF1,ENSG00000005007
22068,60967.0,UPF1,pNORF1,ENSG00000005007
22069,60968.0,UPF1,smg-2,ENSG00000005007
22070,60969.0,UPF2,RENT2,ENSG00000151461
22071,60970.0,UPF2,DKFZP434D222,ENSG00000151461
22072,60971.0,UPF2,KIAA1408,ENSG00000151461
22073,60972.0,UPF2,smg-3,ENSG00000151461
22074,60973.0,UPF3A,RENT3A,ENSG00000169062
22075,60974.0,UPF3A,UPF3,ENSG00000169062
22076,60975.0,UPF3A,HUPF3A,ENSG00000169062
22077,60979.0,UPF3B,RENT3B,ENSG00000125351
22078,60980.0,UPF3B,UPF3X,ENSG00000125351
22079,60981.0,UPF3B,HUPF3B,ENSG00000125351
22080,60982.0,UPF3B,MRX82,ENSG00000125351
22081,60984.0,UPK1A,TSPAN21,ENSG00000105668
22082,60986.0,UPK1B,TSPAN20,ENSG00000114638
22083,60987.0,UPK2,UP2,ENSG00000110375
22084,60988.0,UPK2,UPII,ENSG00000110375
22085,60989.0,UPK2,MGC138598,ENSG00000110375
22086,60990.0,UPK3A,,ENSG00000100373
22087,60998.0,UPP1,UPASE,ENSG00000183696
22088,60999.0,UPP1,UPP,ENSG00000183696
22089,61000.0,UPP1,UDRPASE,ENSG00000183696
22090,61017.0,UQCR10,HSPC051,ENSG00000184076
22091,61018.0,UQCR10,UCRC,ENSG00000184076
22092,61019.0,UQCR10,QCR9,ENSG00000184076
22093,61020.0,UQCR10,UCCR7.2,ENSG00000184076
22094,61022.0,UQCR11,QCR10,ENSG00000127540
22095,61023.0,UQCRB,QP-C,ENSG00000156467
22096,61024.0,UQCRB,QCR7,ENSG00000156467
22097,61025.0,UQCRB,UQCR6,ENSG00000156467
22098,61029.0,UQCRC1,D3S3191,ENSG00000010256
22099,61030.0,UQCRC1,QCR1,ENSG00000010256
22100,61031.0,UQCRC1,UQCR1,ENSG00000010256
22101,61032.0,UQCRC2,QCR2,ENSG00000140740
22102,61033.0,UQCRC2,UQCR2,ENSG00000140740
22103,61050.0,UQCRQ,QP-C,ENSG00000164405
22104,61051.0,UQCRQ,QCR8,ENSG00000164405
22105,61052.0,UQCRQ,UQCR7,ENSG00000164405
22106,61055.0,URB1,KIAA0539,ENSG00000142207
22107,61056.0,URB1,NPA1,ENSG00000142207
22108,61059.0,URB2,NPA2,ENSG00000135763
22109,61060.0,URB2,NET10,ENSG00000135763
22110,61061.0,URGCP,URG4,ENSG00000106608
22111,61062.0,URGCP,KIAA1507,ENSG00000106608
22112,61063.0,URGCP,FLJ20654,ENSG00000106608
22113,61064.0,URGCP,DKFZp666G166,ENSG00000106608
22114,61065.0,URGCP,DKFZp686O0457,ENSG00000106608
22115,61072.0,URM1,MGC2668,ENSG00000167118
22116,61075.0,UROD,,ENSG00000126088
22117,61076.0,UROS,,ENSG00000188690
22118,61080.0,USE1,p31,ENSG00000053501
22119,61081.0,USE1,SLT1,ENSG00000053501
22120,61082.0,USE1,MDS032,ENSG00000053501
22121,61083.0,USE1,D12,ENSG00000053501
22122,61088.0,USF2,FIP,ENSG00000105698
22123,61089.0,USF2,bHLHb12,ENSG00000105698
22124,61092.0,USH1C,PDZ73,ENSG00000006611
22125,61093.0,USH1C,harmonin,ENSG00000006611
22126,61094.0,USH1C,NY-CO-37,ENSG00000006611
22127,61095.0,USH1C,NY-CO-38,ENSG00000006611
22128,61096.0,USH1C,PDZ-73,ENSG00000006611
22129,61097.0,USH1C,AIE-75,ENSG00000006611
22130,61098.0,USH1C,PDZD7C,ENSG00000006611
22131,61105.0,USH2A,RP39,ENSG00000042781
22132,61112.0,USO1,TAP,ENSG00000138768
22133,61113.0,USO1,VDP,ENSG00000138768
22134,61114.0,USO1,p115,ENSG00000138768
22135,61115.0,USP1,,ENSG00000162607
22136,61116.0,USP2,UBP41,ENSG00000036672
22137,61118.0,USP3,,ENSG00000140455
22138,61120.0,USP4,Unph,ENSG00000114316
22139,61121.0,USP5,IsoT,ENSG00000111667
22140,61122.0,USP6,Tre-2,ENSG00000129204
22141,61123.0,USP6,TRE17,ENSG00000129204
22142,61124.0,USP6,Tre2,ENSG00000129204
22143,61125.0,USP6NL,RNTRE,ENSG00000148429
22144,61126.0,USP6NL,KIAA0019,ENSG00000148429
22145,61127.0,USP6NL,TRE2NL,ENSG00000148429
22146,61128.0,USP6NL,RN-tre,ENSG00000148429
22147,61129.0,USP7,,ENSG00000187555
22148,61130.0,USP8,HumORF8,ENSG00000138592
22149,61131.0,USP8,KIAA0055,ENSG00000138592
22150,61132.0,USP8,UBPY,ENSG00000138592
22151,61133.0,USP8,SPG59,ENSG00000138592
22152,61137.0,USP9X,DFFRX,ENSG00000124486
22153,61138.0,USP9X,FAF,ENSG00000124486
22154,61139.0,USP9X,MRX99,ENSG00000124486
22155,61177.0,USP10,UBPO,ENSG00000103194
22156,61178.0,USP10,KIAA0190,ENSG00000103194
22157,61181.0,USP11,UHX1,ENSG00000102226
22158,61182.0,USP12,,ENSG00000152484
22159,61190.0,USP13,IsoT-3,ENSG00000058056
22160,61191.0,USP14,TGT,ENSG00000101557
22161,61192.0,USP15,KIAA0529,ENSG00000135655
22162,61193.0,USP15,UNPH4,ENSG00000135655
22163,61194.0,USP16,Ubp-M,ENSG00000156256
22164,61229.0,USP19,KIAA0891,ENSG00000172046
22165,61230.0,USP19,ZMYND9,ENSG00000172046
22166,61231.0,USP20,KIAA1003,ENSG00000136878
22167,61232.0,USP21,USP16,ENSG00000143258
22168,61235.0,USP22,KIAA1063,ENSG00000124422
22169,61236.0,USP24,KIAA1057,ENSG00000162402
22170,61238.0,USP25,USP21,ENSG00000155313
22171,61240.0,USP27X,USP27,ENSG00000273820
22172,61248.0,USP32,NY-REN-60,ENSG00000170832
22173,61249.0,USP32,USP10,ENSG00000170832
22174,61254.0,USP33,KIAA1097,ENSG00000077254
22175,61255.0,USP33,VDU1,ENSG00000077254
22176,61256.0,USP34,KIAA0570,ENSG00000115464
22177,61257.0,USP34,KIAA0729,ENSG00000115464
22178,61259.0,USP36,KIAA1453,ENSG00000055483
22179,61260.0,USP36,FLJ12851,ENSG00000055483
22180,61265.0,USP39,SAD1,ENSG00000168883
22181,61266.0,USP39,CGI-21,ENSG00000168883
22182,61267.0,USP39,SNRNP65,ENSG00000168883
22183,61274.0,USP46,FLJ12552,ENSG00000109189
22184,61276.0,USP47,,ENSG00000170242
22185,61277.0,USP48,FLJ23277,ENSG00000090686
22186,61278.0,USP48,FLJ11328,ENSG00000090686
22187,61279.0,USP48,FLJ20103,ENSG00000090686
22188,61280.0,USP48,FLJ23054,ENSG00000090686
22189,61281.0,USP48,MGC14879,ENSG00000090686
22190,61289.0,USPL1,bA121O19.1,ENSG00000132952
22191,61290.0,USPL1,D13S106E,ENSG00000132952
22192,61291.0,UST,2OST,ENSG00000111962
22193,61294.0,UTF1,,ENSG00000171794
22194,61295.0,UTP3,FLJ23256,ENSG00000132467
22195,61296.0,UTP3,DKFZp761F222,ENSG00000132467
22196,61297.0,UTP3,SAS10,ENSG00000132467
22197,61298.0,UTP3,CRLZ1,ENSG00000132467
22198,61304.0,UTP6,HCA66,ENSG00000108651
22199,61306.0,UTP14A,NY-CO-16,ENSG00000156697
22200,61307.0,UTP14A,Utp14,ENSG00000156697
22201,61312.0,UTP18,CGI-48,ENSG00000011260
22202,61313.0,UTP20,DRIM,ENSG00000120800
22203,61314.0,UTP20,1A6/DRIM,ENSG00000120800
22204,61318.0,UTRN,DRP,ENSG00000152818
22205,61319.0,UTRN,DRP1,ENSG00000152818
22206,61320.0,UTS2,UII,ENSG00000049247
22207,61321.0,UTS2,U-II,ENSG00000049247
22208,61322.0,UTS2,UCN2,ENSG00000049247
22209,61323.0,UTS2,PRO1068,ENSG00000049247
22210,61327.0,UTY,KDM6AL,ENSG00000183878
22211,61328.0,UTY,KDM6C,ENSG00000183878
22212,61329.0,UVRAG,VPS38,ENSG00000198382
22213,61332.0,UXS1,FLJ23591,ENSG00000115652
22214,61333.0,UXS1,UGD,ENSG00000115652
22215,61334.0,UXS1,SDR6E1,ENSG00000115652
